date,datetime,timestamp,season,away,away_code,away_pts,home,home_code,home_pts,overtime,type,boxscore
12/18/2022,12/18/2022 20:00,1671393600,2023,Charlotte Hornets,CHO,115,Denver Nuggets,DEN,119,,,https://www.basketball-reference.com/boxscores/202212180DEN.html
12/18/2022,12/18/2022 21:30,1671399000,2023,Washington Wizards,WAS,117,Los Angeles Lakers,LAL,119,,,https://www.basketball-reference.com/boxscores/202212180LAL.html
12/19/2022,12/19/2022 19:00,1671476400,2023,Utah Jazz,UTA,99,Cleveland Cavaliers,CLE,122,,,https://www.basketball-reference.com/boxscores/202212190CLE.html
12/19/2022,12/19/2022 19:00,1671476400,2023,Toronto Raptors,TOR,101,Philadelphia 76ers,PHI,104,OT,,https://www.basketball-reference.com/boxscores/202212190PHI.html
12/19/2022,12/19/2022 19:30,1671478200,2023,Orlando Magic,ORL,125,Atlanta Hawks,ATL,126,,,https://www.basketball-reference.com/boxscores/202212190ATL.html
12/19/2022,12/19/2022 20:00,1671480000,2023,San Antonio Spurs,SAS,124,Houston Rockets,HOU,105,,,https://www.basketball-reference.com/boxscores/202212190HOU.html
12/19/2022,12/19/2022 20:00,1671480000,2023,Dallas Mavericks,DAL,106,Minnesota Timberwolves,MIN,116,,,https://www.basketball-reference.com/boxscores/202212190MIN.html
12/19/2022,12/19/2022 20:00,1671480000,2023,Milwaukee Bucks,MIL,128,New Orleans Pelicans,NOP,119,,,https://www.basketball-reference.com/boxscores/202212190NOP.html
12/19/2022,12/19/2022 20:00,1671480000,2023,Portland Trail Blazers,POR,121,Oklahoma City Thunder,OKC,123,,,https://www.basketball-reference.com/boxscores/202212190OKC.html
12/19/2022,12/19/2022 21:00,1671483600,2023,Los Angeles Lakers,LAL,104,Phoenix Suns,PHO,130,,,https://www.basketball-reference.com/boxscores/202212190PHO.html
12/19/2022,12/19/2022 22:00,1671487200,2023,Charlotte Hornets,CHO,125,Sacramento Kings,SAC,119,,,https://www.basketball-reference.com/boxscores/202212190SAC.html
12/20/2022,12/20/2022 19:00,1671562800,2023,Utah Jazz,UTA,126,Detroit Pistons,DET,111,,,https://www.basketball-reference.com/boxscores/202212200DET.html
12/20/2022,12/20/2022 19:30,1671564600,2023,Chicago Bulls,CHI,113,Miami Heat,MIA,103,,,https://www.basketball-reference.com/boxscores/202212200MIA.html
12/20/2022,12/20/2022 19:30,1671564600,2023,Golden State Warriors,GSW,94,New York Knicks,NYK,132,,,https://www.basketball-reference.com/boxscores/202212200NYK.html
12/20/2022,12/20/2022 21:00,1671570000,2023,Washington Wizards,WAS,113,Phoenix Suns,PHO,110,,,https://www.basketball-reference.com/boxscores/202212200PHO.html
12/20/2022,12/20/2022 22:00,1671573600,2023,Memphis Grizzlies,MEM,91,Denver Nuggets,DEN,105,,,https://www.basketball-reference.com/boxscores/202212200DEN.html
12/21/2022,12/21/2022 19:00,1671649200,2023,Milwaukee Bucks,MIL,106,Cleveland Cavaliers,CLE,114,,,https://www.basketball-reference.com/boxscores/202212210CLE.html
12/21/2022,12/21/2022 19:00,1671649200,2023,Detroit Pistons,DET,93,Philadelphia 76ers,PHI,113,,,https://www.basketball-reference.com/boxscores/202212210PHI.html
12/21/2022,12/21/2022 19:30,1671651000,2023,Chicago Bulls,CHI,110,Atlanta Hawks,ATL,108,,,https://www.basketball-reference.com/boxscores/202212210ATL.html
12/21/2022,12/21/2022 19:30,1671651000,2023,Indiana Pacers,IND,117,Boston Celtics,BOS,112,,,https://www.basketball-reference.com/boxscores/202212210BOS.html
12/21/2022,12/21/2022 19:30,1671651000,2023,Golden State Warriors,GSW,113,Brooklyn Nets,BRK,143,,,https://www.basketball-reference.com/boxscores/202212210BRK.html
12/21/2022,12/21/2022 19:30,1671651000,2023,Toronto Raptors,TOR,113,New York Knicks,NYK,106,,,https://www.basketball-reference.com/boxscores/202212210NYK.html
12/21/2022,12/21/2022 20:00,1671652800,2023,Orlando Magic,ORL,116,Houston Rockets,HOU,110,,,https://www.basketball-reference.com/boxscores/202212210HOU.html
12/21/2022,12/21/2022 20:00,1671652800,2023,Dallas Mavericks,DAL,104,Minnesota Timberwolves,MIN,99,,,https://www.basketball-reference.com/boxscores/202212210MIN.html
12/21/2022,12/21/2022 20:00,1671652800,2023,Portland Trail Blazers,POR,98,Oklahoma City Thunder,OKC,101,,,https://www.basketball-reference.com/boxscores/202212210OKC.html
12/21/2022,12/21/2022 22:00,1671660000,2023,Los Angeles Lakers,LAL,120,Sacramento Kings,SAC,134,,,https://www.basketball-reference.com/boxscores/202212210SAC.html
12/21/2022,12/21/2022 22:30,1671661800,2023,Charlotte Hornets,CHO,105,Los Angeles Clippers,LAC,126,,,https://www.basketball-reference.com/boxscores/202212210LAC.html
12/22/2022,12/22/2022 20:00,1671739200,2023,San Antonio Spurs,SAS,117,New Orleans Pelicans,NOP,126,,,https://www.basketball-reference.com/boxscores/202212220NOP.html
12/22/2022,12/22/2022 21:00,1671742800,2023,Washington Wizards,WAS,112,Utah Jazz,UTA,120,,,https://www.basketball-reference.com/boxscores/202212220UTA.html
12/23/2022,12/23/2022 19:00,1671822000,2023,San Antonio Spurs,SAS,113,Orlando Magic,ORL,133,,,https://www.basketball-reference.com/boxscores/202212230ORL.html
12/23/2022,12/23/2022 19:00,1671822000,2023,Los Angeles Clippers,LAC,114,Philadelphia 76ers,PHI,119,,,https://www.basketball-reference.com/boxscores/202212230PHI.html
12/23/2022,12/23/2022 19:30,1671823800,2023,Detroit Pistons,DET,105,Atlanta Hawks,ATL,130,,,https://www.basketball-reference.com/boxscores/202212230ATL.html
12/23/2022,12/23/2022 19:30,1671823800,2023,Minnesota Timberwolves,MIN,109,Boston Celtics,BOS,121,,,https://www.basketball-reference.com/boxscores/202212230BOS.html
12/23/2022,12/23/2022 19:30,1671823800,2023,Milwaukee Bucks,MIL,100,Brooklyn Nets,BRK,118,,,https://www.basketball-reference.com/boxscores/202212230BRK.html
12/23/2022,12/23/2022 19:30,1671823800,2023,Toronto Raptors,TOR,118,Cleveland Cavaliers,CLE,107,,,https://www.basketball-reference.com/boxscores/202212230CLE.html
12/23/2022,12/23/2022 19:30,1671823800,2023,Chicago Bulls,CHI,118,New York Knicks,NYK,117,,,https://www.basketball-reference.com/boxscores/202212230NYK.html
12/23/2022,12/23/2022 20:00,1671825600,2023,Dallas Mavericks,DAL,112,Houston Rockets,HOU,106,,,https://www.basketball-reference.com/boxscores/202212230HOU.html
12/23/2022,12/23/2022 20:00,1671825600,2023,Indiana Pacers,IND,111,Miami Heat,MIA,108,,,https://www.basketball-reference.com/boxscores/202212230MIA.html
12/23/2022,12/23/2022 20:00,1671825600,2023,New Orleans Pelicans,NOP,128,Oklahoma City Thunder,OKC,125,OT,,https://www.basketball-reference.com/boxscores/202212230OKC.html
12/23/2022,12/23/2022 21:00,1671829200,2023,Portland Trail Blazers,POR,107,Denver Nuggets,DEN,120,,,https://www.basketball-reference.com/boxscores/202212230DEN.html
12/23/2022,12/23/2022 22:00,1671832800,2023,Memphis Grizzlies,MEM,125,Phoenix Suns,PHO,100,,,https://www.basketball-reference.com/boxscores/202212230PHO.html
12/23/2022,12/23/2022 22:00,1671832800,2023,Washington Wizards,WAS,125,Sacramento Kings,SAC,111,,,https://www.basketball-reference.com/boxscores/202212230SAC.html
12/23/2022,12/23/2022 22:30,1671834600,2023,Charlotte Hornets,CHO,134,Los Angeles Lakers,LAL,130,,,https://www.basketball-reference.com/boxscores/202212230LAL.html
12/25/2022,12/25/2022 12:00,1671969600,2023,Philadelphia 76ers,PHI,119,New York Knicks,NYK,112,,,https://www.basketball-reference.com/boxscores/202212250NYK.html
12/25/2022,12/25/2022 14:30,1671978600,2023,Los Angeles Lakers,LAL,115,Dallas Mavericks,DAL,124,,,https://www.basketball-reference.com/boxscores/202212250DAL.html
12/25/2022,12/25/2022 17:00,1671987600,2023,Milwaukee Bucks,MIL,118,Boston Celtics,BOS,139,,,https://www.basketball-reference.com/boxscores/202212250BOS.html
12/25/2022,12/25/2022 20:00,1671998400,2023,Memphis Grizzlies,MEM,109,Golden State Warriors,GSW,123,,,https://www.basketball-reference.com/boxscores/202212250GSW.html
12/25/2022,12/25/2022 22:30,1672007400,2023,Phoenix Suns,PHO,125,Denver Nuggets,DEN,128,OT,,https://www.basketball-reference.com/boxscores/202212250DEN.html
12/26/2022,12/26/2022 19:00,1672081200,2023,Brooklyn Nets,BRK,125,Cleveland Cavaliers,CLE,117,,,https://www.basketball-reference.com/boxscores/202212260CLE.html
12/26/2022,12/26/2022 19:00,1672081200,2023,Los Angeles Clippers,LAC,142,Detroit Pistons,DET,131,OT,,https://www.basketball-reference.com/boxscores/202212260DET.html
12/26/2022,12/26/2022 19:30,1672083000,2023,Minnesota Timberwolves,MIN,110,Miami Heat,MIA,113,,,https://www.basketball-reference.com/boxscores/202212260MIA.html
12/26/2022,12/26/2022 20:00,1672084800,2023,Houston Rockets,HOU,133,Chicago Bulls,CHI,118,,,https://www.basketball-reference.com/boxscores/202212260CHI.html
12/26/2022,12/26/2022 20:00,1672084800,2023,Indiana Pacers,IND,93,New Orleans Pelicans,NOP,113,,,https://www.basketball-reference.com/boxscores/202212260NOP.html
12/26/2022,12/26/2022 20:00,1672084800,2023,Utah Jazz,UTA,122,San Antonio Spurs,SAS,126,,,https://www.basketball-reference.com/boxscores/202212260SAS.html
12/26/2022,12/26/2022 22:00,1672092000,2023,Charlotte Hornets,CHO,113,Portland Trail Blazers,POR,124,,,https://www.basketball-reference.com/boxscores/202212260POR.html
12/27/2022,12/27/2022 19:00,1672167600,2023,Los Angeles Lakers,LAL,129,Orlando Magic,ORL,110,,,https://www.basketball-reference.com/boxscores/202212270ORL.html
12/27/2022,12/27/2022 19:00,1672167600,2023,Philadelphia 76ers,PHI,111,Washington Wizards,WAS,116,,,https://www.basketball-reference.com/boxscores/202212270WAS.html
12/27/2022,12/27/2022 19:30,1672169400,2023,Houston Rockets,HOU,102,Boston Celtics,BOS,126,,,https://www.basketball-reference.com/boxscores/202212270BOS.html
12/27/2022,12/27/2022 19:30,1672169400,2023,Atlanta Hawks,ATL,114,Indiana Pacers,IND,129,,,https://www.basketball-reference.com/boxscores/202212270IND.html
12/27/2022,12/27/2022 19:30,1672169400,2023,Los Angeles Clippers,LAC,124,Toronto Raptors,TOR,113,,,https://www.basketball-reference.com/boxscores/202212270TOR.html
12/27/2022,12/27/2022 20:00,1672171200,2023,Phoenix Suns,PHO,125,Memphis Grizzlies,MEM,108,,,https://www.basketball-reference.com/boxscores/202212270MEM.html
12/27/2022,12/27/2022 20:00,1672171200,2023,San Antonio Spurs,SAS,114,Oklahoma City Thunder,OKC,130,,,https://www.basketball-reference.com/boxscores/202212270OKC.html
12/27/2022,12/27/2022 20:30,1672173000,2023,New York Knicks,NYK,121,Dallas Mavericks,DAL,126,OT,,https://www.basketball-reference.com/boxscores/202212270DAL.html
12/27/2022,12/27/2022 22:00,1672178400,2023,Charlotte Hornets,CHO,105,Golden State Warriors,GSW,110,,,https://www.basketball-reference.com/boxscores/202212270GSW.html
12/27/2022,12/27/2022 22:00,1672178400,2023,Denver Nuggets,DEN,113,Sacramento Kings,SAC,106,,,https://www.basketball-reference.com/boxscores/202212270SAC.html
12/28/2022,12/28/2022 19:00,1672254000,2023,Orlando Magic,ORL,101,Detroit Pistons,DET,121,,,https://www.basketball-reference.com/boxscores/202212280DET.html
12/28/2022,12/28/2022 19:00,1672254000,2023,Phoenix Suns,PHO,102,Washington Wizards,WAS,127,,,https://www.basketball-reference.com/boxscores/202212280WAS.html
12/28/2022,12/28/2022 19:30,1672255800,2023,Brooklyn Nets,BRK,108,Atlanta Hawks,ATL,107,,,https://www.basketball-reference.com/boxscores/202212280ATL.html
12/28/2022,12/28/2022 19:30,1672255800,2023,Los Angeles Lakers,LAL,98,Miami Heat,MIA,112,,,https://www.basketball-reference.com/boxscores/202212280MIA.html
12/28/2022,12/28/2022 20:00,1672257600,2023,Milwaukee Bucks,MIL,113,Chicago Bulls,CHI,119,OT,,https://www.basketball-reference.com/boxscores/202212280CHI.html
12/28/2022,12/28/2022 20:00,1672257600,2023,Minnesota Timberwolves,MIN,118,New Orleans Pelicans,NOP,119,,,https://www.basketball-reference.com/boxscores/202212280NOP.html
12/28/2022,12/28/2022 22:00,1672264800,2023,Utah Jazz,UTA,107,Golden State Warriors,GSW,112,,,https://www.basketball-reference.com/boxscores/202212280GSW.html
12/28/2022,12/28/2022 22:00,1672264800,2023,Denver Nuggets,DEN,126,Sacramento Kings,SAC,127,,,https://www.basketball-reference.com/boxscores/202212280SAC.html
12/29/2022,12/29/2022 19:00,1672340400,2023,Oklahoma City Thunder,OKC,113,Charlotte Hornets,CHO,121,,,https://www.basketball-reference.com/boxscores/202212290CHO.html
12/29/2022,12/29/2022 19:00,1672340400,2023,Cleveland Cavaliers,CLE,126,Indiana Pacers,IND,135,,,https://www.basketball-reference.com/boxscores/202212290IND.html
12/29/2022,12/29/2022 19:30,1672342200,2023,Los Angeles Clippers,LAC,110,Boston Celtics,BOS,116,,,https://www.basketball-reference.com/boxscores/202212290BOS.html
12/29/2022,12/29/2022 19:30,1672342200,2023,Memphis Grizzlies,MEM,119,Toronto Raptors,TOR,106,,,https://www.basketball-reference.com/boxscores/202212290TOR.html
12/29/2022,12/29/2022 20:00,1672344000,2023,New York Knicks,NYK,115,San Antonio Spurs,SAS,122,,,https://www.basketball-reference.com/boxscores/202212290SAS.html
12/29/2022,12/29/2022 20:30,1672345800,2023,Houston Rockets,HOU,114,Dallas Mavericks,DAL,129,,,https://www.basketball-reference.com/boxscores/202212290DAL.html
12/30/2022,12/30/2022 19:00,1672426800,2023,Washington Wizards,WAS,119,Orlando Magic,ORL,100,,,https://www.basketball-reference.com/boxscores/202212300ORL.html
12/30/2022,12/30/2022 19:30,1672428600,2023,Los Angeles Lakers,LAL,130,Atlanta Hawks,ATL,121,,,https://www.basketball-reference.com/boxscores/202212300ATL.html
12/30/2022,12/30/2022 19:30,1672428600,2023,Phoenix Suns,PHO,104,Toronto Raptors,TOR,113,,,https://www.basketball-reference.com/boxscores/202212300TOR.html
12/30/2022,12/30/2022 20:00,1672430400,2023,Detroit Pistons,DET,118,Chicago Bulls,CHI,132,,,https://www.basketball-reference.com/boxscores/202212300CHI.html
12/30/2022,12/30/2022 20:00,1672430400,2023,Minnesota Timberwolves,MIN,114,Milwaukee Bucks,MIL,123,,,https://www.basketball-reference.com/boxscores/202212300MIL.html
12/30/2022,12/30/2022 20:30,1672432200,2023,Philadelphia 76ers,PHI,116,New Orleans Pelicans,NOP,127,,,https://www.basketball-reference.com/boxscores/202212300NOP.html
12/30/2022,12/30/2022 21:00,1672434000,2023,Miami Heat,MIA,119,Denver Nuggets,DEN,124,,,https://www.basketball-reference.com/boxscores/202212300DEN.html
12/30/2022,12/30/2022 22:00,1672437600,2023,Portland Trail Blazers,POR,112,Golden State Warriors,GSW,118,,,https://www.basketball-reference.com/boxscores/202212300GSW.html
12/30/2022,12/30/2022 22:00,1672437600,2023,Utah Jazz,UTA,125,Sacramento Kings,SAC,126,,,https://www.basketball-reference.com/boxscores/202212300SAC.html
12/31/2022,12/31/2022 15:00,1672498800,2023,Los Angeles Clippers,LAC,130,Indiana Pacers,IND,131,,,https://www.basketball-reference.com/boxscores/202212310IND.html
12/31/2022,12/31/2022 19:00,1672513200,2023,Cleveland Cavaliers,CLE,103,Chicago Bulls,CHI,102,,,https://www.basketball-reference.com/boxscores/202212310CHI.html
12/31/2022,12/31/2022 19:00,1672513200,2023,Brooklyn Nets,BRK,123,Charlotte Hornets,CHO,106,,,https://www.basketball-reference.com/boxscores/202212310CHO.html
12/31/2022,12/31/2022 19:00,1672513200,2023,New York Knicks,NYK,108,Houston Rockets,HOU,88,,,https://www.basketball-reference.com/boxscores/202212310HOU.html
12/31/2022,12/31/2022 19:00,1672513200,2023,Dallas Mavericks,DAL,126,San Antonio Spurs,SAS,125,,,https://www.basketball-reference.com/boxscores/202212310SAS.html
12/31/2022,12/31/2022 20:00,1672516800,2023,New Orleans Pelicans,NOP,101,Memphis Grizzlies,MEM,116,,,https://www.basketball-reference.com/boxscores/202212310MEM.html
12/31/2022,12/31/2022 20:00,1672516800,2023,Detroit Pistons,DET,116,Minnesota Timberwolves,MIN,104,,,https://www.basketball-reference.com/boxscores/202212310MIN.html
12/31/2022,12/31/2022 20:00,1672516800,2023,Philadelphia 76ers,PHI,115,Oklahoma City Thunder,OKC,96,,,https://www.basketball-reference.com/boxscores/202212310OKC.html
12/31/2022,12/31/2022 21:00,1672520400,2023,Miami Heat,MIA,126,Utah Jazz,UTA,123,,,https://www.basketball-reference.com/boxscores/202212310UTA.html
1/1/2023,1/1/2023 20:00,1672603200,2023,Boston Celtics,BOS,111,Denver Nuggets,DEN,123,,,https://www.basketball-reference.com/boxscores/202301010DEN.html
1/1/2023,1/1/2023 20:00,1672603200,2023,Sacramento Kings,SAC,108,Memphis Grizzlies,MEM,118,,,https://www.basketball-reference.com/boxscores/202301010MEM.html
1/1/2023,1/1/2023 20:00,1672603200,2023,Washington Wizards,WAS,118,Milwaukee Bucks,MIL,95,,,https://www.basketball-reference.com/boxscores/202301010MIL.html
1/2/2023,1/2/2023 15:00,1672671600,2023,Phoenix Suns,PHO,83,New York Knicks,NYK,102,,,https://www.basketball-reference.com/boxscores/202301020NYK.html
1/2/2023,1/2/2023 19:00,1672686000,2023,Los Angeles Lakers,LAL,121,Charlotte Hornets,CHO,115,,,https://www.basketball-reference.com/boxscores/202301020CHO.html
1/2/2023,1/2/2023 19:00,1672686000,2023,Chicago Bulls,CHI,134,Cleveland Cavaliers,CLE,145,OT,,https://www.basketball-reference.com/boxscores/202301020CLE.html
1/2/2023,1/2/2023 19:00,1672686000,2023,Toronto Raptors,TOR,114,Indiana Pacers,IND,122,,,https://www.basketball-reference.com/boxscores/202301020IND.html
1/2/2023,1/2/2023 19:00,1672686000,2023,New Orleans Pelicans,NOP,111,Philadelphia 76ers,PHI,120,,,https://www.basketball-reference.com/boxscores/202301020PHI.html
1/2/2023,1/2/2023 19:30,1672687800,2023,San Antonio Spurs,SAS,103,Brooklyn Nets,BRK,139,,,https://www.basketball-reference.com/boxscores/202301020BRK.html
1/2/2023,1/2/2023 20:00,1672689600,2023,Dallas Mavericks,DAL,111,Houston Rockets,HOU,106,,,https://www.basketball-reference.com/boxscores/202301020HOU.html
1/2/2023,1/2/2023 20:00,1672689600,2023,Denver Nuggets,DEN,111,Minnesota Timberwolves,MIN,124,,,https://www.basketball-reference.com/boxscores/202301020MIN.html
1/2/2023,1/2/2023 22:00,1672696800,2023,Atlanta Hawks,ATL,141,Golden State Warriors,GSW,143,2OT,,https://www.basketball-reference.com/boxscores/202301020GSW.html
1/2/2023,1/2/2023 22:00,1672696800,2023,Detroit Pistons,DET,106,Portland Trail Blazers,POR,135,,,https://www.basketball-reference.com/boxscores/202301020POR.html
1/2/2023,1/2/2023 22:30,1672698600,2023,Miami Heat,MIA,110,Los Angeles Clippers,LAC,100,,,https://www.basketball-reference.com/boxscores/202301020LAC.html
1/3/2023,1/3/2023 20:00,1672776000,2023,Washington Wizards,WAS,113,Milwaukee Bucks,MIL,123,,,https://www.basketball-reference.com/boxscores/202301030MIL.html
1/3/2023,1/3/2023 20:00,1672776000,2023,Boston Celtics,BOS,117,Oklahoma City Thunder,OKC,150,,,https://www.basketball-reference.com/boxscores/202301030OKC.html
1/3/2023,1/3/2023 21:00,1672779600,2023,Sacramento Kings,SAC,117,Utah Jazz,UTA,115,,,https://www.basketball-reference.com/boxscores/202301030UTA.html
1/4/2023,1/4/2023 19:00,1672858800,2023,Memphis Grizzlies,MEM,131,Charlotte Hornets,CHO,107,,,https://www.basketball-reference.com/boxscores/202301040CHO.html
1/4/2023,1/4/2023 19:00,1672858800,2023,Phoenix Suns,PHO,88,Cleveland Cavaliers,CLE,90,,,https://www.basketball-reference.com/boxscores/202301040CLE.html
1/4/2023,1/4/2023 19:00,1672858800,2023,Oklahoma City Thunder,OKC,115,Orlando Magic,ORL,126,,,https://www.basketball-reference.com/boxscores/202301040ORL.html
1/4/2023,1/4/2023 19:00,1672858800,2023,Indiana Pacers,IND,126,Philadelphia 76ers,PHI,129,OT,,https://www.basketball-reference.com/boxscores/202301040PHI.html
1/4/2023,1/4/2023 19:30,1672860600,2023,San Antonio Spurs,SAS,114,New York Knicks,NYK,117,,,https://www.basketball-reference.com/boxscores/202301040NYK.html
